Epoch,SupervisedLoss,Accuracy
0,1.6181689500808716,0.23948220908641815
1,1.6157936255137126,0.28478965163230896
2,1.6157075961430867,0.2459547072649002
3,1.6147013902664185,0.3009708821773529
4,1.611644188563029,0.30744338035583496
5,1.608652154604594,0.3236246109008789
6,1.6086738109588623,0.32686084508895874
7,1.6068356037139893,0.32686084508895874
8,1.604523499806722,0.32686084508895874
9,1.6038070917129517,0.32686084508895874
10,1.603804588317871,0.32686084508895874
11,1.6019563674926758,0.32686084508895874
12,1.5963352918624878,0.32686084508895874
13,1.5959463516871135,0.32686084508895874
14,1.5940295855204265,0.32686084508895874
15,1.593668262163798,0.32686084508895874
16,1.5939867496490479,0.32686084508895874
17,1.5910828908284504,0.32686084508895874
18,1.587964137395223,0.32686084508895874
19,1.5862884918848674,0.32686084508895874
20,1.5863572359085083,0.32686084508895874
21,1.5878510077794392,0.32686084508895874
22,1.5851693948109944,0.32686084508895874
23,1.5838908751805623,0.32686084508895874
24,1.5811089277267456,0.32686084508895874
25,1.5826448202133179,0.32686084508895874
26,1.5816356738408406,0.32686084508895874
27,1.5794216791788738,0.32686084508895874
28,1.578851580619812,0.32686084508895874
29,1.5766431887944539,0.32686084508895874
30,1.5755711793899536,0.32686084508895874
31,1.5727430979410808,0.32686084508895874
32,1.5751283566157024,0.32686084508895874
33,1.572820822397868,0.32686084508895874
34,1.5702327092488606,0.32686084508895874
35,1.5700097878774006,0.32686084508895874
36,1.5668068726857503,0.32686084508895874
37,1.572496771812439,0.32686084508895874
38,1.5709675153096516,0.32686084508895874
39,1.570212960243225,0.32686084508895874
40,1.5639468828837078,0.32686084508895874
41,1.5645598967870076,0.32686084508895874
42,1.5648709535598755,0.32686084508895874
43,1.56558891137441,0.32686084508895874
44,1.5650617678960164,0.32686084508895874
45,1.5668947299321492,0.32686084508895874
46,1.5640114148457844,0.32686084508895874
47,1.5653683344523113,0.32686084508895874
48,1.5622934500376384,0.32686084508895874
49,1.5618245999018352,0.32686084508895874
50,1.5623009204864502,0.32686084508895874
51,1.5582057634989421,0.32686084508895874
52,1.5584957997004192,0.32686084508895874
53,1.5634010632832844,0.32686084508895874
54,1.5630866289138794,0.32686084508895874
55,1.5605916579564412,0.32686084508895874
56,1.5610332489013672,0.32686084508895874
57,1.5575947761535645,0.32686084508895874
58,1.5586693684260051,0.32686084508895874
59,1.5605895121892293,0.32686084508895874
60,1.559732476870219,0.32686084508895874
61,1.5582485596338909,0.32686084508895874
62,1.5541231632232666,0.32686084508895874
63,1.5588078498840332,0.32686084508895874
64,1.5627127885818481,0.32686084508895874
65,1.5577983458836873,0.32686084508895874
66,1.5573138395945232,0.32686084508895874
67,1.5614988406499226,0.32686084508895874
68,1.5593588749567668,0.32686084508895874
69,1.559758226076762,0.32686084508895874
70,1.5601609547932942,0.32686084508895874
71,1.5584896802902222,0.32686084508895874
72,1.560930569966634,0.32686084508895874
73,1.5605115095774333,0.32686084508895874
74,1.5553438266118367,0.32686084508895874
75,1.5584354797999065,0.32686084508895874
76,1.5594864686330159,0.32686084508895874
77,1.5596472024917603,0.32686084508895874
78,1.5613898833592732,0.32686084508895874
79,1.5583761930465698,0.32686084508895874
80,1.5608312288920085,0.32686084508895874
81,1.5550740957260132,0.32686084508895874
82,1.55579670270284,0.32686084508895874
83,1.560714324315389,0.32686084508895874
84,1.5586747725804646,0.32686084508895874
85,1.5604231754938762,0.32686084508895874
86,1.5567779143651326,0.32686084508895874
87,1.556817650794983,0.32686084508895874
88,1.5596292813618977,0.32686084508895874
89,1.5571777025858562,0.32686084508895874
