Epoch,ContrastiveLoss,ContrastiveAccuracy
0,6.201123969499455,0.012712317060143146
1,6.113217941550321,0.01602392906740733
2,5.835608271665351,0.02029697681871595
3,5.544247538544411,0.02168571733789125
4,5.261250118876612,0.0323683367161628
5,4.810289183328318,0.045187479970088665
6,4.482998354490413,0.062172844781540434
7,4.196437846782596,0.08749065270804401
8,3.9273115978684534,0.11676102980450806
9,3.6402759662894315,0.17722465548552505
10,3.3862816178521444,0.2216643520991347
11,3.172355746113977,0.27625253712210235
12,2.9485889368279037,0.3384253819036428
13,2.7412317076394723,0.3895951287255635
14,2.6159687873929047,0.43456895630808673
15,2.507276027701622,0.46159598333511376
16,2.4642362151035044,0.4811451767973507
17,2.367153200992318,0.5106292062813802
18,2.2968732839406925,0.5400064095716269
19,2.231068114901698,0.5560303386390343
20,2.19805492633997,0.569276786668091
21,2.205079297686732,0.5674607413737849
22,2.2080859278523643,0.5646832603354343
23,2.128241411475248,0.5949150731759427
24,2.0546829423239066,0.6224762311718833
25,2.074224411055099,0.6114731332122636
26,2.016064541284428,0.637645550689029
27,1.9718930000482604,0.6423459032154685
28,1.9243024060892504,0.6637111419720115
29,1.919146083122076,0.6663817968165794
30,1.9058008665262267,0.6741801089627176
31,1.857457621153011,0.6890289498985152
32,1.8301857876223186,0.6955453477192608
33,1.7961430106052132,0.7138126268561051
34,1.7599250355432199,0.7126375387244952
35,1.7656213904536047,0.7216109390022434
36,1.7989176899887795,0.7074030552291422
37,1.716816550077394,0.7314389488302532
38,1.7122598831043687,0.7376348680696507
39,1.7129690952079242,0.7432966563401346
40,1.6536687363025755,0.7557953210127123
41,1.662449928217156,0.7535519709432753
42,1.635467146718225,0.764555068902895
43,1.6232816341311433,0.7693622476231172
44,1.689065650452015,0.7456468326033543
45,1.617946136829465,0.7697895523982481
46,1.6194674525150032,0.7740626001495566
47,1.5785200956255891,0.780685824164085
48,1.57694888669391,0.7862407862407862
49,1.5377993306448294,0.791582095929922
50,1.5596840215283772,0.7850656981091764
51,1.5374774960584419,0.7957483174874479
52,1.5200573788132778,0.7920094007050529
53,1.5400497608406598,0.7881636577288751
54,1.5098343034123265,0.8050421963465442
55,1.488987495732862,0.8076060249973294
56,1.4895516938941424,0.8083538083538083
57,1.464383094809776,0.8220275611579959
58,1.4756279435268669,0.8128405084926824
59,1.4489685601966327,0.8197842110885589
60,1.4377174876457037,0.8224548659331268
61,1.4343987204307733,0.8224548659331268
62,1.4109374062959539,0.8298258733041342
63,1.4220299083133077,0.8303600042730478
64,1.4073908578517824,0.8344193996367909
65,1.3976142129232718,0.8318555709860058
66,1.3998597624690035,0.8387992735818823
67,1.4135613635528919,0.8293985685290033
68,1.3774807051170703,0.8377310116440552
69,1.3612841811291008,0.8481999786347613
70,1.387538657631985,0.8393334045507959
71,1.3666874295057252,0.8472385428907168
72,1.336978130562361,0.8557846383933341
73,1.3657889213672905,0.8445678880461489
74,1.3565702410631402,0.8481999786347613
75,1.3438213841859685,0.8593099027881637
76,1.3354127074396887,0.8539685930990278
77,1.3309671060983526,0.8547163764555069
78,1.343450293984524,0.8547163764555069
79,1.3394187009611795,0.8563187693622476
80,1.3306406791820082,0.8630488195705587
81,1.328072305335555,0.8597372075632945
82,1.3216261641923772,0.8640102553146032
83,1.3083351587140284,0.8642239077021686
84,1.3250368999880413,0.8611259480824698
85,1.3070563216542088,0.8658263006089093
86,1.3051514098810595,0.8642239077021686
87,1.2998897239219311,0.8684969554534772
88,1.2868627836537916,0.8713812626856106
89,1.3051502552143364,0.8630488195705587
90,1.3038684337638144,0.8618737314389489
91,1.3029184785000114,0.8663604315778228
92,1.2877920782843302,0.8676423459032154
93,1.2960099065026571,0.865185343446213
94,1.2955122049464736,0.8645443862835167
95,1.3144087139950242,0.85995085995086
96,1.3007692791694818,0.8662536053840402
97,1.2853592703508776,0.8668945625467365
98,1.3107767118964084,0.864437560089734
99,1.2969935467076856,0.8699925221664352
