Epoch,ContrastiveLoss,ContrastiveAccuracy
0,5.84331251479484,0.009187052665313535
1,5.724837941092414,0.00811879072748638
2,5.683467513806111,0.008652921696399958
3,5.617327715899493,0.00811879072748638
4,5.618039743320362,0.007264181177224656
5,5.623787657634632,0.007477833564790087
6,5.390573588577476,0.010148488409357975
7,5.106924836700027,0.015382971904711036
8,5.021112474235329,0.01880141010575793
9,4.89981903578784,0.023715415019762844
10,4.8838451005317065,0.025638286507851726
11,4.8214009226979435,0.024676850763807285
12,4.790005841770688,0.02457002457002457
13,4.772516663010056,0.02360858882598013
14,4.667751102834134,0.030445465228073922
15,5.498923981511915,0.012712317060143146
16,5.462283717619406,0.01025531460314069
17,5.258496835425094,0.013994231385535733
18,5.342139363288879,0.014635188548232026
19,5.071135627256857,0.020937933981412242
20,5.003578653206697,0.024890503151372718
21,4.8217428052747575,0.03268881529751095
22,5.666680187792392,0.017519495780365345
23,5.549477970277941,0.01698536481145177
24,5.093086680850467,0.020937933981412242
25,4.491955857019167,0.04743083003952569
26,4.379041323790679,0.0564042303172738
27,4.268605013151427,0.061852366200192285
28,4.397555998853735,0.06441619485097747
29,4.152509135168952,0.07050528789659224
30,4.043732604464969,0.08033329772460207
31,3.931473190720017,0.09037495994017733
32,3.8126782082222603,0.10906954385215255
33,3.677160933211043,0.11804294412990066
34,3.5664581285940633,0.12103407755581669
35,3.451720669462874,0.13032795641491293
36,3.462239692340026,0.1321440017092191
37,3.1421468096810417,0.15222732614036963
38,3.2324340182381706,0.1555389381476338
39,3.493948889745248,0.12979382544599935
40,3.013369511913609,0.1844888366627497
41,2.7355759224376164,0.21226364704625575
42,4.126673717756529,0.08428586689456255
43,3.0674008807620488,0.1666488623010362
44,2.813593767784737,0.20799059929494712
45,2.634206747686541,0.23095823095823095
46,2.463782838872961,0.2766798418972332
47,2.3858171798087455,0.2925969447708578
48,2.2751963774900177,0.32122636470462557
49,2.1548162283929617,0.3476124345689563
50,2.1418732384572157,0.3516718299326995
51,2.0793479592413515,0.35744044439696615
52,2.1020543929692863,0.3533810490332229
53,2.0322254670632853,0.36438414699284266
54,1.8638735059145335,0.40647366734323254
55,1.870196054916124,0.4163016771712424
56,1.7945639853541915,0.4268774703557312
57,1.7823589605254095,0.4251682512552078
58,1.6923495015582524,0.45390449738275823
59,1.6403507461418976,0.466403162055336
60,1.610838401156503,0.47526973613930135
61,1.5603945980200897,0.49108001281914326
62,1.4497559139051952,0.5199230851404765
63,1.4104600907177538,0.5329558807819678
64,1.4278581565296329,0.5172524302959085
65,1.3472899867070687,0.5488729836555923
66,1.311221858939609,0.5474842431364171
67,1.2935074789298546,0.5500480717872023
68,1.2835673130041845,0.5582736887084713
69,1.2488981404820003,0.5772887512017947
70,1.2115641445726961,0.5928853754940712
71,1.170361037189896,0.6000427304775131
72,1.096759782046885,0.6098707403055229
73,1.1093409206416156,0.6263219741480611
74,1.1339707318189982,0.6329451981625894
75,1.1180072346249141,0.6269629313107574
76,1.0537844509691805,0.6420254246341203
77,1.0302940840656694,0.6445892532849055
78,1.2738875642016128,0.5980130327956414
79,1.1227803918960932,0.6246127550475377
80,1.0307275362916895,0.653776305950219
81,0.9844539944787283,0.6528148702061746
82,0.9710299211579401,0.6721504112808461
83,0.9594353356876889,0.680803332977246
84,0.9436582349039413,0.6569810917637005
85,0.9257013372875549,0.6780258519388954
86,0.8984077729888864,0.6915927785493002
87,0.9240749218576664,0.6816579425275078
88,0.8870789686570296,0.69394295481252
89,0.8756028202337187,0.692447388099562
90,0.880139018635492,0.6781326781326781
91,0.8558477968782991,0.7051597051597052
92,0.8625015455323297,0.6872129046042089
93,0.8386360066565307,0.7044119218032262
94,0.8456874650877875,0.7023822241213545
95,0.8269184694902317,0.6965067834633052
96,0.8363858243903598,0.7111419720115373
97,0.8404058932855323,0.7030231812840508
98,0.8297855713077493,0.720222198483068
99,0.841236165246448,0.7011003097959619
