Epoch,SupervisedLoss,Accuracy
0,1.122669553675619,0.5229142308235168
1,0.946625414348784,0.6014314889907837
2,0.8943432764131196,0.6145710945129395
3,0.8281809071294305,0.6436278223991394
4,0.7994257280615722,0.6587971448898315
5,0.770606221795893,0.6663817763328552
6,0.7792851772843575,0.6650998592376709
7,0.7588620441300529,0.6740732789039612
8,0.7421695934671934,0.6772780418395996
9,0.7349831005748437,0.6805896759033203
10,0.7283982500738028,0.6863582730293274
11,0.7346484805045485,0.6790940761566162
12,0.7125566017871,0.6884948015213013
13,0.7000886236323791,0.6934087872505188
14,0.7093273790515199,0.6952248811721802
15,0.7015947488700451,0.6992842555046082
16,0.6913038273246921,0.7021685838699341
17,0.6903700869099624,0.7020617127418518
18,0.6787032367420845,0.704732358455658
19,0.683874384075606,0.7039846181869507
20,0.6786824227595816,0.7066552639007568
21,0.6831226920594975,0.704732358455658
22,0.67801827942433,0.7117829322814941
23,0.6642579630929597,0.7148808836936951
24,0.6718151109153722,0.713385283946991
25,0.6656464399123678,0.713919460773468
26,0.6574680432170427,0.7132784724235535
27,0.6564232875295237,0.7160559892654419
28,0.6545062709827812,0.7145603895187378
29,0.6483058548298012,0.7222518920898438
30,0.6477315026481135,0.725883960723877
31,0.6426865387530554,0.7224655151367188
32,0.6429941688670593,0.7222518920898438
33,0.6420294447821013,0.7242816090583801
34,0.6304771216953693,0.7300502061843872
35,0.6291163225157731,0.7274863719940186
36,0.6360800325059567,0.7276999950408936
37,0.6327973989402356,0.7325071692466736
38,0.6235768233432251,0.7301570177078247
39,0.6139285789460552,0.7363529205322266
40,0.6282419278508141,0.7279136776924133
41,0.6099065929448524,0.7396645545959473
42,0.6134524718433821,0.7337890863418579
43,0.6063488255552694,0.7406259775161743
44,0.6109176805230225,0.7407327890396118
45,0.6047854241059751,0.7399850487709045
46,0.6013209771136848,0.7409464716911316
47,0.6014631337860004,0.743937611579895
48,0.5912426673636144,0.7455399632453918
49,0.5905369349888393,0.747783362865448
50,0.5892629313225649,0.747996985912323
51,0.5873484100614276,0.747035562992096
52,0.5889936223322031,0.748744785785675
53,0.5717750122757996,0.7514154314994812
54,0.5814962139745958,0.752590537071228
55,0.5712900828747522,0.7561157941818237
56,0.5761506670997256,0.7548338770866394
57,0.5587220613648292,0.7548338770866394
58,0.5649698007674444,0.7557953000068665
59,0.562438670672527,0.7551543712615967
60,0.5679709781594828,0.7565430998802185
61,0.5534075853370485,0.7647687196731567
62,0.5518314927613654,0.760709285736084
63,0.5478632638649065,0.769148588180542
64,0.5483996722162986,0.7678666710853577
65,0.5432552833135437,0.7644482254981995
66,0.5392405283288891,0.7684007883071899
67,0.53161952974034,0.773955762386322
68,0.5424704050936666,0.7704305052757263
69,0.5377998935933016,0.7706441283226013
70,0.5384095371985922,0.7765195965766907
71,0.5220479000182379,0.776840090751648
72,0.5206068417652935,0.7756649851799011
73,0.5216547585263545,0.7755581736564636
74,0.5137179311440916,0.7813267707824707
75,0.5113291845840662,0.7806857824325562
76,0.5151044318870622,0.7817540764808655
77,0.51297213775771,0.7849588394165039
78,0.5113195253878223,0.7862407565116882
79,0.513004099633418,0.7843179106712341
80,0.5246219622845553,0.777801513671875
81,0.5089801387721989,0.7792970538139343
82,0.5121934162516172,0.7863475680351257
83,0.5188670026607254,0.7798311710357666
84,0.514050251164404,0.7820745706558228
85,0.5039583288487934,0.7878431677818298
86,0.5141977736739074,0.7791902422904968
87,0.5109630912339607,0.7898728847503662
88,0.5098724361179637,0.778762936592102
89,0.4977417707848711,0.7865612506866455
