Epoch,SupervisedLoss,Accuracy
0,1.4196715873925865,0.36758893728256226
1,1.3096553768430437,0.49513939023017883
2,1.258315414798503,0.5201367139816284
3,1.2190891942199396,0.5370152592658997
4,1.1867059550317778,0.542890727519989
5,1.1643702773009839,0.5530391931533813
6,1.1374902222432246,0.5643627643585205
7,1.1232820700625985,0.568101704120636
8,1.1070416480505547,0.5741907954216003
9,1.0936658362142082,0.576754629611969
10,1.0778858073714639,0.5816686153411865
11,1.0592474438706223,0.586368978023529
12,1.0542050685201372,0.589680552482605
13,1.040025681054511,0.5980130434036255
14,1.0329780688091201,0.5997222661972046
15,1.0242864534157474,0.5985471606254578
16,1.0181219472366125,0.6042089462280273
17,1.0073979744294874,0.6049567461013794
18,0.9989011693162982,0.6043157577514648
19,0.9951526494253249,0.6059181690216064
20,0.988638720544828,0.6142506003379822
21,0.9845022287498526,0.6097639203071594
22,0.980387709984163,0.6073068976402283
23,0.9747669108870889,0.611579954624176
24,0.9717977290250817,0.610618531703949
25,0.9717363439449648,0.6116867661476135
26,0.9626839996195163,0.6193782687187195
27,0.9549384846979257,0.6174553632736206
28,0.9510173570542109,0.6209806799888611
29,0.9533792154318621,0.6196987628936768
30,0.9433967499505906,0.6237581372261047
31,0.9400312288277815,0.62333083152771
32,0.9382437500012976,0.6246127486228943
33,0.9386892557955112,0.6239717602729797
34,0.9361253287516483,0.624078631401062
35,0.9294044330817501,0.6272833943367004
36,0.9333786116976316,0.6267492771148682
37,0.9269312612053489,0.6303813457489014
38,0.9254557279502453,0.6276038885116577
39,0.9189637303352356,0.6280311942100525
40,0.9229935071095318,0.6294199228286743
41,0.9176028026204531,0.6284584999084473
42,0.9169795213102483,0.6293131113052368
43,0.9123502880537591,0.6326246857643127
44,0.9151349400176483,0.6323042511940002
45,0.9172985091501352,0.6293131113052368
46,0.9027096921083878,0.6387137770652771
47,0.9121634043803831,0.6308086514472961
48,0.9068660813124001,0.6346544027328491
49,0.9019469193049839,0.6419185996055603
50,0.8997993428690904,0.6361499428749084
51,0.9058001414448226,0.6328383684158325
52,0.9011255072898605,0.6383933424949646
53,0.9004576307575719,0.6320905685424805
54,0.9015328782756312,0.6355090141296387
55,0.897137163447685,0.635829508304596
56,0.8985162746338617,0.6356158256530762
57,0.900931945463427,0.6320905685424805
58,0.8985260862882446,0.6356158256530762
59,0.889724047005582,0.6414912939071655
60,0.890560660232492,0.644482433795929
61,0.8860676941417512,0.644696056842804
62,0.8957731837318057,0.6372182369232178
63,0.889865345289918,0.6432005167007446
64,0.8957803399384427,0.637538731098175
65,0.8855517190329882,0.6436278223991394
66,0.8938284167627089,0.6403161883354187
67,0.8908485774280263,0.6382864713668823
68,0.8941093529162764,0.6405298709869385
69,0.8944635001980529,0.6335861682891846
70,0.8883060553446919,0.6403161883354187
71,0.8864231312356028,0.6419185996055603
72,0.887049579701456,0.635829508304596
73,0.888430193978913,0.6389274597167969
74,0.8897283470549551,0.6411707997322083
75,0.8920807862768367,0.6374318599700928
76,0.8934080093896308,0.635829508304596
77,0.8856467430283423,0.6365772485733032
78,0.8914150267231221,0.6402093768119812
79,0.8872821006645151,0.6393547654151917
80,0.8853953099575173,0.644696056842804
81,0.8946469876230979,0.637538731098175
82,0.8879341324981378,0.6409571766853333
83,0.8818411547310498,0.6442687511444092
84,0.8857982231646168,0.6460847854614258
85,0.885074225412745,0.6441619396209717
86,0.8921524290324879,0.63775235414505
87,0.8882251146699296,0.6403161883354187
88,0.8846299721270191,0.6392479538917542
89,0.8899445059348126,0.6427732110023499
