Epoch,SupervisedLoss,Accuracy
0,1.1837605918379135,0.5377095937728882
1,0.7681767886087775,0.6884766221046448
2,0.6975178585204904,0.7128077149391174
3,0.6663875266841558,0.724794864654541
4,0.6374122592956508,0.7377095818519592
5,0.6094961490260956,0.749768078327179
6,0.6002621042401823,0.7540492415428162
7,0.5880829991270963,0.7554048895835876
8,0.5707696065238622,0.7628968954086304
9,0.5607819057762895,0.767392098903656
10,0.5482731096820744,0.7709596753120422
11,0.5421730210519817,0.7762397527694702
12,0.5342837663273833,0.7745273113250732
13,0.5260871255506664,0.7810203433036804
14,0.5147986499141884,0.7857295870780945
15,0.5032886183697339,0.790652871131897
16,0.49667753231579853,0.7944345474243164
17,0.49673802885290697,0.7937923669815063
18,0.4871467541069745,0.7996432185173035
19,0.4769636757297603,0.8057795166969299
20,0.4791081083691828,0.8001427054405212
21,0.4691872177603038,0.8095611929893494
22,0.4642408227539498,0.8074206113815308
23,0.45762766428189733,0.8140563368797302
24,0.4567858848941925,0.8126293420791626
25,0.453076684583812,0.8119158148765564
26,0.44279566897104866,0.8183375000953674
27,0.43861304590963335,0.8175526261329651
28,0.4367849615202647,0.8219764232635498
29,0.4289932702093908,0.8204066753387451
30,0.4264163521871175,0.8223332166671753
31,0.41607812033396335,0.8289689421653748
32,0.41723892487347397,0.8275418877601624
33,0.41031901320638176,0.8315376043319702
34,0.40800012947489683,0.8313949108123779
35,0.40266517233358673,0.8339636325836182
36,0.4024889517456429,0.8371030688285828
37,0.3899384150494179,0.8393863439559937
38,0.38311141423166617,0.8435248136520386
39,0.3867455569168204,0.8380306959152222
40,0.3851840704951656,0.8415982723236084
41,0.3839020135740167,0.8453086018562317
42,0.3799021482875902,0.8457366824150085
43,0.3778756167654577,0.8423117995262146
44,0.3645505378507588,0.8491616249084473
45,0.36970398163414436,0.846592903137207
46,0.3626626086969898,0.8523724675178528
47,0.3634642050282596,0.8526578545570374
48,0.3591686538909668,0.8531573414802551
49,0.3558125166588178,0.8540849089622498
50,0.3532512494826426,0.8566535711288452
51,0.3480261532955518,0.8563681840896606
52,0.34387368378846067,0.8604352474212646
53,0.34593376653379504,0.8597930669784546
54,0.3459437441199882,0.8575811386108398
55,0.3460007222139672,0.857652485370636
56,0.3351698669532663,0.8674991130828857
57,0.33370734281735875,0.865287184715271
58,0.32793520942126236,0.8670709729194641
59,0.3297946608229859,0.8636460900306702
60,0.326283699233238,0.8658580183982849
61,0.3202093181680871,0.8709953427314758
62,0.32912503829285433,0.8661434054374695
63,0.3281271538641899,0.8671423196792603
64,0.3220276197750274,0.8704959154129028
65,0.31366889335249115,0.8711380362510681
66,0.31589010221773084,0.870567262172699
67,0.31236830530645643,0.8757045865058899
68,0.3175326436077623,0.8715661764144897
69,0.3114438792478004,0.875276505947113
70,0.3103175129248127,0.874634325504303
71,0.31180240268304465,0.8744202852249146
72,0.3119828930320261,0.8724223971366882
73,0.308646964972422,0.8757045865058899
74,0.3143900084441111,0.8748483657836914
75,0.306607653595269,0.8766321539878845
76,0.3077454689430864,0.8772743344306946
77,0.31112213153817336,0.8743488788604736
78,0.31122115914407933,0.8763467669487
79,0.3124642804877399,0.8764894604682922
80,0.30525198000478965,0.8767035007476807
81,0.301400242398863,0.8801997900009155
82,0.30315327705585793,0.8790581226348877
83,0.3064754684221799,0.8774170279502869
84,0.3020327898873586,0.8777024745941162
85,0.30280642558450566,0.8814127445220947
86,0.3057186900888948,0.8777024745941162
87,0.3022457127157412,0.8762754201889038
88,0.2970611933431669,0.8821262717247009
89,0.30010202404570907,0.8791294693946838
