Epoch,SupervisedLoss,Accuracy
0,1.5607730944951375,0.4142394959926605
1,1.5450268983840942,0.42718449234962463
2,1.5204493999481201,0.4368932247161865
3,1.512653390566508,0.44012945890426636
4,1.4880154530207317,0.46278318762779236
5,1.481130560239156,0.4692556858062744
6,1.4490528504053752,0.4660194218158722
7,1.40654460589091,0.5016181468963623
8,1.4005368550618489,0.4919094145298004
9,1.392674724260966,0.4886731505393982
10,1.3338939348856609,0.5275080800056458
11,1.3120269775390625,0.53721684217453
12,1.315585970878601,0.53721684217453
13,1.2662272055943806,0.5469256043434143
14,1.2611618439356487,0.53721684217453
15,1.2132832606633503,0.5695793032646179
16,1.21208651860555,0.5631068348884583
17,1.1834152936935425,0.5469256043434143
18,1.1583751042683919,0.5631068348884583
19,1.1146483023961384,0.5889967679977417
20,1.1426181395848591,0.5501618385314941
21,1.103032151858012,0.5631068348884583
22,1.1012372175852458,0.5275080800056458
23,1.0651614268620808,0.5889967679977417
24,1.12282399336497,0.5889967679977417
25,1.0768848657608032,0.5469256043434143
26,1.045659104983012,0.5695793032646179
27,1.039595603942871,0.5695793032646179
28,1.0479509830474854,0.5436893105506897
29,1.0288697481155396,0.582524299621582
30,0.9998058080673218,0.5631068348884583
31,0.9838913877805074,0.5857605338096619
32,0.9851516286532084,0.5501618385314941
33,0.9642707109451294,0.5598705410957336
34,0.968447208404541,0.5857605338096619
35,0.948434591293335,0.5598705410957336
36,0.9238327741622925,0.5857605338096619
37,0.942068874835968,0.5760517716407776
38,0.9667834639549255,0.582524299621582
39,0.9903669953346252,0.5792880654335022
40,0.9216509064038595,0.582524299621582
41,0.870778759320577,0.6084142327308655
42,0.9351556499799093,0.582524299621582
43,0.9324635068575541,0.5760517716407776
44,0.9219326972961426,0.582524299621582
45,0.8832510908444723,0.582524299621582
46,0.9015634059906006,0.5760517716407776
47,0.90271524588267,0.5792880654335022
48,0.8748323122660319,0.5889967679977417
49,0.9325036207834879,0.6051779985427856
50,0.8621100783348083,0.6116505265235901
51,0.9143550793329874,0.6051779985427856
52,0.9088247021039327,0.5792880654335022
53,0.9060366948445638,0.5792880654335022
54,0.856026848157247,0.6213592290878296
55,0.8770605325698853,0.5857605338096619
56,0.8282710909843445,0.5922330021858215
57,0.8194954792658488,0.5889967679977417
58,0.9017873605092367,0.6051779985427856
59,0.8472295999526978,0.6310679912567139
60,0.8997670412063599,0.6148867607116699
61,0.8140872120857239,0.5954692959785461
62,0.8153642614682516,0.6084142327308655
63,0.8637801806131998,0.6051779985427856
64,0.8886298139890035,0.5954692959785461
65,0.8259361386299133,0.6019417643547058
66,0.9104202389717102,0.598705530166626
67,0.8540597160657247,0.582524299621582
68,0.8885771234830221,0.6051779985427856
69,0.9036880135536194,0.5792880654335022
70,0.8924707174301147,0.598705530166626
71,0.8699928720792135,0.6148867607116699
72,0.8750064174334208,0.5922330021858215
73,0.8347290555636088,0.6051779985427856
74,0.8405177990595499,0.6148867607116699
75,0.8958099285761515,0.5922330021858215
76,0.891335129737854,0.5889967679977417
77,0.9074426889419556,0.598705530166626
78,0.8414837320645651,0.582524299621582
79,0.8876286347707113,0.6148867607116699
80,0.851121703783671,0.6019417643547058
81,0.8261096080144247,0.5954692959785461
82,0.8274903098742167,0.5792880654335022
83,0.8478657007217407,0.6116505265235901
84,0.9203546841939291,0.6116505265235901
85,0.8433137734731039,0.598705530166626
86,0.8140086929003397,0.6051779985427856
87,0.8423711260159811,0.6084142327308655
88,0.851094126701355,0.6213592290878296
89,0.872893770535787,0.6116505265235901
