Epoch,SupervisedLoss,Accuracy
0,1.5332310738628858,0.3086692690849304
1,1.4453231433755187,0.391509085893631
2,1.3885548708101385,0.4300392270088196
3,1.3408378988640492,0.45936495065689087
4,1.3096206476699273,0.4675704538822174
5,1.2791946592940588,0.48712092638015747
6,1.2523605649329757,0.4965394139289856
7,1.2290701871593248,0.5200856328010559
8,1.2107382452106912,0.519514799118042
9,1.1833015473465942,0.5275062322616577
10,1.176045872305082,0.5302889943122864
11,1.1572280166900322,0.5414199233055115
12,1.1412664551168816,0.539350688457489
13,1.1312523310042952,0.5456296801567078
14,1.118302465846005,0.5596147179603577
15,1.1068639820569182,0.5546913743019104
16,1.0963816185520119,0.5651088356971741
17,1.0862340039858536,0.562112033367157
18,1.0757109977338957,0.5680342316627502
19,1.061742951608684,0.5750267505645752
20,1.06105933423456,0.5703888535499573
21,1.0545509416763097,0.5760970115661621
22,1.0477807021032186,0.5818765759468079
23,1.0438792319058283,0.5779522061347961
24,1.0313473232260577,0.5857295989990234
25,1.0265000008012606,0.5848733186721802
26,1.0220802774712376,0.5843738913536072
27,1.016737212873485,0.5870852470397949
28,1.0137224545761876,0.5925793647766113
29,1.0082890361411387,0.5918658375740051
30,0.9997508299949507,0.5930788516998291
31,0.9960347506553615,0.5967891216278076
32,1.0002638147846203,0.5907955765724182
33,0.9886464321450011,0.5991437435150146
34,0.9909438839241794,0.5961470007896423
35,0.9875554363477176,0.5968605279922485
36,0.9789210312987027,0.6049233078956604
37,0.9778053458422831,0.600570797920227
38,0.9754980416058405,0.6027827262878418
39,0.9735857877012801,0.6024973392486572
40,0.9632393483701907,0.6066357493400574
41,0.9637449008144744,0.6069211363792419
42,0.9623938257291437,0.6084908843040466
43,0.965592426796482,0.606421709060669
44,0.9570255505439897,0.6110595464706421
45,0.9561557807878817,0.6069924831390381
46,0.9557812935141123,0.6127007007598877
47,0.9542445012423546,0.6118444204330444
48,0.9500671091689367,0.6094184517860413
49,0.9471417455912725,0.6176953315734863
50,0.9508113028251961,0.6100606322288513
51,0.944026901025206,0.6129147410392761
52,0.9444579988309781,0.6156260967254639
53,0.9431156790964136,0.6122012138366699
54,0.941336467930171,0.6166964173316956
55,0.9398179759173633,0.619764506816864
56,0.9430662888914483,0.6203353404998779
57,0.9435070415610047,0.6170531511306763
58,0.9417134662197061,0.6202639937400818
59,0.9365863448952976,0.6187655925750732
60,0.9373220945602139,0.6214056611061096
61,0.9325952949044911,0.6208348274230957
62,0.9376438910558343,0.6179807186126709
63,0.9333636268088806,0.6213342547416687
64,0.9314127363026414,0.619265079498291
65,0.9342977559729798,0.6183375120162964
66,0.9354268383217729,0.6188369393348694
67,0.9361798071970134,0.6176239848136902
68,0.9301091380859619,0.6236175298690796
69,0.9270401009141582,0.6195504665374756
70,0.9317360163823655,0.6194791197776794
71,0.9299062223739276,0.6206207871437073
72,0.9342753895341533,0.6208348274230957
73,0.9281141082990115,0.6211915612220764
74,0.9295110087416488,0.619764506816864
75,0.9262718577363175,0.6254013776779175
76,0.9296130845535836,0.6234748363494873
77,0.9264301916235658,0.6264716386795044
78,0.9299156170457465,0.6223332285881042
79,0.9298078409612995,0.6260434985160828
80,0.9310991551778088,0.6240456700325012
81,0.9292753700796328,0.6204780340194702
82,0.9228623727140906,0.6241883635520935
83,0.9298543949105423,0.6237602233886719
84,0.9312502080447054,0.6229040026664734
85,0.9272075363490135,0.6278273463249207
86,0.9255761757288894,0.6239029765129089
87,0.925934407536842,0.6246878504753113
88,0.9253261769743271,0.6249732375144958
89,0.9248616385133299,0.6249732375144958
